ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
TMO,2025-01-01,2024-12-31 23:59,Business Wire,"Contract Research Organization (CRO) Services Global Markets, 2021-2023 & 2024-2029, Profiles of Leading Companies - IQVIA, PPD, ICON, Charles River Laboratories, and LabCorp - ResearchAndMarkets.com","The global Contract Research Organization (CRO) services market, valued at USD 111.8 billion in 2024, is projected to reach USD 166 billion by 2029, growing at an 8.20% CAGR. This growth is driven by increased outsourcing due to specialized demand, patent expirations, the rise of generic drugs, and the growing prevalence of chronic diseases. The report provides a comprehensive analysis of market trends, regulatory landscapes, and profiles of leading CRO companies.",20241231T235959,2024-12-31 23:59:59,positive,0.6922,0.3946,0.2976,0.0102,0.6922,1.0,0.6922,0.9999973258246383,1.0,1.0,0.9999973258246383,0.6921981489358147
TMO,2025-01-01,2024-12-31 23:59,MedCity News,Ofer Gonen,"This page profiles Ofer Gonen, CEO of MediWound Ltd., detailing his extensive background in the life science and biotechnology investment sectors. It also lists articles authored by him on MedCity News, focusing on biopharma innovation during crises.",20241231T235959,2024-12-31 23:59:59,positive,0.9464,0.9135,0.0329,0.0207,0.9464,1.0,0.9464,0.9999973258246383,1.0,1.0,0.9999973258246383,0.9463974691604377
TMO,2025-01-01,2024-12-31 23:59,Business Wire,Thermo Fisher Scientific Introduces Biobased Solutions to Help Reduce Climate Impact in Manufacturing of Therapies,"Thermo Fisher Scientific is introducing new biobased solutions for biologics therapy manufacturing, including lower-carbon, biobased films for single-use technology bioprocessing containers that can eliminate carbon emissions related to plastic resin. These solutions, which have ISCC PLUS certification, allow biopharma manufacturers to reduce their environmental impact without revalidating existing BPCs. Additionally, Thermo Fisher offers a recycling program for BPCs to divert waste from landfills and has also earned ISCC PLUS certification for biobased resins in its Nunc Cell Factory™ product line.",20241231T235959,2024-12-31 23:59:59,positive,0.5577,0.1239,0.4339,0.0084,0.5577,1.0,0.5577,0.9999973258246383,1.0,1.0,0.9999973258246383,0.5576985086124008
TMO,2025-01-01,2024-12-31 23:59,Business Wire,Thermo Fisher Scientific Launches New ENERGY STAR certified TSX Universal Series ULT Freezers to Deliver Tighter Temperature Control and Faster Recovery Times,"Thermo Fisher Scientific has launched its new ENERGY STAR certified TSX Universal Series ULT Freezers, designed for enhanced performance, tighter temperature control, faster recovery times, and 33% energy savings. These freezers are built to adapt to diverse lab workflows, from academic research to long-term storage facilities, and meet sustainability goals. The series includes medical device units for blood products and comes with ISO Class 5.5 cleanroom designation and an industry-leading warranty.",20241231T235959,2024-12-31 23:59:59,negative,0.7444,-0.4971,0.7444,0.0084,0.2473,-1.0,-0.7444,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.7443980093438607
TMO,2025-01-01,2024-12-31 23:59,Business Wire,"Thermo Fisher Scientific Showcases Expanded Biopharma Services, Capabilities and Innovations at CPHI Milan 2024","Thermo Fisher Scientific is showcasing its expanded biopharma services, capabilities, and innovations at CPHI Milan 2024, highlighting new drug development solutions and global expansions. The company is launching Accelerator™ Drug Development, a 360° CDMO and CRO service, and enhancing laboratory services and sustainability efforts in clinical research. Executives will also participate in several expert sessions during the conference.",20241231T235959,2024-12-31 23:59:59,positive,0.5049,0.019,0.4859,0.0092,0.5049,1.0,0.5049,0.9999973258246383,1.0,1.0,0.9999973258246383,0.5048986498088599
TMO,2025-01-01,2024-12-31 23:59,Business Wire,Thermo Fisher Scientific Hosts 2024 Investor Day,"Thermo Fisher Scientific Inc. (NYSE: TMO) hosted its 2024 Investor Day, detailing its proven growth strategy, industry-leading businesses, and outstanding long-term financial outlook. The company highlighted its strong market position in attractive end-markets, driven by enduring long-term trends, and its Practical Process Improvement (PPI) Business System for execution. Thermo Fisher projects 7% to 9% organic revenue growth and mid-teens adjusted EPS growth over the long term, emphasizing value creation for all stakeholders.",20241231T235959,2024-12-31 23:59:59,negative,0.888,-0.7845,0.888,0.0084,0.1035,-1.0,-0.888,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.8879976253322788
TMO,2025-01-01,2024-12-31 23:59,Business Wire,Thermo Fisher Scientific Opens New GMP-certified Ultra-cold Facility in the EU to Accelerate Advanced Therapies Development,"Thermo Fisher Scientific has opened a new GMP-certified ultra-cold facility in Bleiswijk, Netherlands, to expand its clinical trial network in Europe and accelerate advanced therapies development. This facility offers comprehensive cold and ultra-cold services, including clinical and commercial packaging, labeling, distribution, and QP release services, with a strong focus on sustainability. It aims to support the increasing demand for cell and gene therapy clinical trials and other biologics by providing end-to-end supply chain solutions.",20241231T235959,2024-12-31 23:59:59,negative,0.8171,-0.6404,0.8171,0.0061,0.1767,-1.0,-0.8171,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.817097814931312
TMO,2025-01-01,2024-12-31 23:59,Nature,How a tailored global service is empowering biotechs of all sizes to rise to new challenges,"Thermo Fisher Scientific is positioning itself as a crucial partner for biotech and diagnostic companies, regardless of their size, by offering tailored global services. The company's focus includes custom assay design, point-of-care technology investment, and robust support for navigating regulatory changes and funding challenges in the rapidly evolving biotech landscape. Their efforts aim to accelerate the development of breakthrough diagnostics while promoting sustainability through technologies like lyophilization and air-drying.",20241231T235959,2024-12-31 23:59:59,negative,0.7524,-0.512,0.7524,0.0072,0.2404,-1.0,-0.7524,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.7523979879504578
TMO,2025-01-01,2024-12-31 23:59,www.the-scientist.com,Thermo Fisher Scientific Introduces Innovative Mass Spectrometer to Advance Clinical Research,"Thermo Fisher Scientific has launched the Stellar mass spectrometer (MS), designed to enhance translational omics research by streamlining the verification of proteins and metabolites of clinical interest. The Stellar MS offers significantly increased quantitative sensitivity and the ability to analyze more compounds compared to traditional technologies, thereby accelerating discoveries in precision medicine. It complements the Orbitrap Astral MS and will be showcased at the upcoming American Society for Mass Spectrometry (ASMS) annual conference.",20241231T235959,2024-12-31 23:59:59,negative,0.7775,-0.5628,0.7775,0.0078,0.2147,-1.0,-0.7775,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.7774979208286562
TMO,2025-01-01,2024-12-31 23:59,Business Wire,Thermo Fisher Scientific Unveils Industry’s First Off-the-Shelf Validated Software Solution to Automate Cell Therapy Manufacturing Workflows,"Thermo Fisher Scientific has launched the Gibco CTS Cellmation Software, the industry's first off-the-shelf validated software solution to automate cell therapy manufacturing workflows. This software digitally connects instruments across Thermo Fisher’s cell therapy portfolio, aiming to streamline and automate manufacturing processes while enabling cGMP compliance and reducing manual touchpoints. The solution helps accelerate the delivery of potentially life-saving cell therapies to patients by improving traceability, repeatability, and data security.",20241231T235959,2024-12-31 23:59:59,negative,0.74,-0.4885,0.74,0.0086,0.2515,-1.0,-0.74,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.7399980211102324
